unit_id,unit_title,lesson_id,lesson_title,lesson_activity,lesson_activity_name,lesson_notes,lesson_video_id,lesson_objectives
2,Buttons and MVC,6,TicTacToe Controller,yes,Questions,https://docs.google.com/presentation/d/1YUc3sQH5oQYxUjlp9pia70SNpeLtQvBaVzPqkYO28c0,pZM1PkwRfe0,"<ul><li>In this lesson, you'll learn how to respond when listing to multiple buttons.</li></ul>"
2,Buttons and MVC,7,Lab: Getting Started with Buttons,,,https://docs.google.com/presentation/d/1YUc3sQH5oQYxUjlp9pia70SNpeLtQvBaVzPqkYO28c0,fGP64Hd4zhM,"<ul><li>The lab specification is <a href='https://docs.google.com/document/d/1B1bTD2u_JuVOUXUOPO8p6rn9dwmt1DWzminoy3PtqbY' target='_blank'>here</a>.</li><li>When done, be sure to submit your zipped Eclipse projects (MyFirstApp and LightsOut), plus video demos, to the Moodle dropbox.</li><li>Then go complete the Moodle 'Buttons and MVC' self-evaluation survey before calling it a day.</li></ul>"
3,Intents and Activities,1,Intents and Activities Unit,yes,Questions,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,1BdVlONGS68,"<ul><li>In this lesson, you'll learn about apps that have multiple screens (Activities). You'll also learn about mechanisms for communicating information between activities: Intent extras and SharedPreferences.</li><li>You'll also see the app that you will write in this unit: Lights Out with Menu (LOM)</li><li>This unit is longer than the previous one (lectures totalling 132 minutes, plus two labs), so please budget your time wisely.</li><li>You will also have an exam on basic interactive apps at the end of this unit.</li></ul>"
3,Intents and Activities,2,Lab: Layouts,,,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,XA7GspNhJ38,"<ul><li>The lab specification is <a href='https://docs.google.com/document/d/1bcVJLLxZc1rHWWhAJbrivBELdS6ykNixM3GJHv0IL3I' target='_blank'>here</a>.</li><li>For this mini-lab, please submit to Moodle: the answers to the questions plus your video demos. (You will create several mini projects; you don't need to submit the code for these now, but I may ask for them at the end of the course.)</li></ul>"
3,Intents and Activities,3,Main Menu (Review),yes,Questions,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,LpIeFQt_-2I,"<ul><li>In this lesson, you'll review how to make a simple app from scratch.</li><li>We'll start it together, and it will pause at about 5:00 for you to try it. The rest of the video is completely optional: it's there in case you get stuck. You might want to watch from 9:30 - 10:30 if you want a short description of how Android uses padding in the layout.</li></ul>"
3,Intents and Activities,4,New Activities,yes,Questions,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,aSh4l45MYi0,"<ul><li>In this lesson, you'll learn how to create and launch new activities using Intents.</li><li>You'll also learn about the Dialog Theme that you can use for activities.</li></ul>"
3,Intents and Activities,5,Radio Buttons,yes,Questions,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,LS_9cq1OHP4,"<ul><li>In this lesson, you'll learn how to use a RadioGroup of RadioButtons so that we can change the size of our LightsOut game board.</li></ul>"
3,Intents and Activities,6,Intent Extras,yes,Questions,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,HBxujJDdy8M,"<ul><li>In this lesson, you'll learn how to pass data from one intent to another using <em>extras</em>.</li><li>You'll also learn the callback to use when you want the second activity to return data back.</li></ul>"
3,Intents and Activities,7,Lights Out Activity Part 1: Setup,yes,Questions,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,Ly-lR9Z7I2Y,"<ul><li>In this lesson, you'll review MVC and launching activities using intents by setting up the LightsOutActivity.</li></ul>"
3,Intents and Activities,8,Lights Out Activity Part 2: Creating Views in Code,yes,Questions,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,xW1_AQeOJM4,"<ul><li>In this lesson, you'll learn how to create views like table rows and buttons in code, so that your Lights Out game can support a variable number of buttons.</li></ul>"
3,Intents and Activities,9,Landscape Layout,yes,Questions,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,xtOddXd1oRQ,"<ul><li>In this lesson, you'll learn how to deal with the effects of a rotated screen by creating a new xml file in the layout-land folder.</li></ul>"
3,Intents and Activities,10,Shared Preferences,yes,Questions,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,igvkRu9cdpU,"<ul><li>In this lesson, you'll learn how to persist (store after the app stops running) simple data. This is needed to store the number of buttons chosen, which would be lost during a screen rotation. We'll review the activity lifecycle and use a very simple storage solution, SharedPreferences.</li></ul>"
3,Intents and Activities,11,Localization and Runtime Resources,yes,Questions,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,ym4QHS2OLmI,"<ul><li>In this lesson, you'll learn how to make your app use values like Strings depend on the locale (language). </li></ul>"
3,Intents and Activities,12,Lab: Passing Data in Intents,,,https://docs.google.com/presentation/d/1JDbkQDuvbg34lXzdRsqH2aMvUekXeY_OPyKbnuGwgeg,kztLOGHmt7A,"<ul><li>The lab specification is <a href='https://docs.google.com/document/d/1nsif5GdeFADpqMkK2m-E2a3L-ajOM0teIPQfBZKRvDE' target='_blank'>here</a>.</li><li>When done, be sure to submit your zipped Eclipse project (BasketballJersey), plus video demo, to the Moodle dropbox.</li><li>Then go complete the Moodle 'Intents and Activities' self-evaluation survey before calling it a day.</li></ul>"
4,Menus,1,Menus and the Action Bar,,,https://docs.google.com/presentation/d/1NomlKtlYdr3_S3pViz0peR9I6gIc_JsOoSwm2qTzxss,aL-0zrAEQKY,"<ul><li>In this lesson, you'll get an overview of the three types of menus we'll study: menu items on the ActionBar, submenus, and the Contextual Action Bar</li></ul>"
4,Menus,2,Menu Items in the Action Bar,yes,Questions,https://docs.google.com/presentation/d/1NomlKtlYdr3_S3pViz0peR9I6gIc_JsOoSwm2qTzxss,_4_P0YuFPQo,"<ul><li>In this lesson, you'll learn how to add menu items to the ActionBar declaratively (using xml) and how to respond to them programmatically (using a callback). </li><li>There is also a 3 minute tangent on sending emails from your app using the ACTION_SENDTO intent.</li></ul>"
4,Menus,3,Submenus,yes,Questions,https://docs.google.com/presentation/d/1NomlKtlYdr3_S3pViz0peR9I6gIc_JsOoSwm2qTzxss,--WUut7lM70,"<ul><li>In this lesson, you'll learn about submenus.</li></ul>"
4,Menus,4,Contextual Action Bar,yes,Questions,https://docs.google.com/presentation/d/1NomlKtlYdr3_S3pViz0peR9I6gIc_JsOoSwm2qTzxss,blJMA9CHkyc,"<ul><li>In this lesson, you'll learn how to make a custom action bar replace the given one to give more information about an item.</li></ul>"
4,Menus,5,Iconography,,,https://docs.google.com/presentation/d/1NomlKtlYdr3_S3pViz0peR9I6gIc_JsOoSwm2qTzxss,5crK4Zzc1lQ,"<ul><li>In this lesson, you'll learn where to find Android's custom icons and how to create your own. This is important if you post your app on Google Play.</li></ul>"
4,Menus,6,Lab: Snakes on a Menu,,,https://docs.google.com/presentation/d/1NomlKtlYdr3_S3pViz0peR9I6gIc_JsOoSwm2qTzxss,6Zix5xiAYXQ,"<ul><li>The lab specification is <a href='https://docs.google.com/document/d/1n1K0E7htAXx6EddkZt2bSONoTDzaKq8RvsJN3E-nHYY' target='_blank'>here</a>.</li><li>When done, be sure to submit your zipped Eclipse project (Snakes), plus video demo, to the Moodle dropbox.</li><li>We'll wait until after the dialogs unit to complete the 'Menus and Dialogs' self-evaluation survey.</li></ul>"
5,Dialogs,1,Dialogs Overview,yes,Questions,https://docs.google.com/presentation/d/1P5UyAo9UZ2fIACMYF3RyXGgBJh5-g2DD_okI8ZFwzUQ,Gm4zzWb6leE,"<ul><li>In this lesson, you'll get an overview of the various types of dialogs you can use in your apps.</li></ul>"
5,Dialogs,2,AlertDialogs,yes,Questions,https://docs.google.com/presentation/d/1P5UyAo9UZ2fIACMYF3RyXGgBJh5-g2DD_okI8ZFwzUQ,e-09hYzP6jM,"<ul><li>In this lesson, you'll learn about standard very flexible AlertDialogs.</li></ul>"
5,Dialogs,3,AlertDialogs with Items,yes,Questions,https://docs.google.com/presentation/d/1P5UyAo9UZ2fIACMYF3RyXGgBJh5-g2DD_okI8ZFwzUQ,5QGmb-N47iI,"<ul><li>In this lesson, you'll learn how to show a list of items instead of a message in one of three ways: items only, radio buttons, or checklists.</li><li>You'll also learn about array resources.</li></ul>"
5,Dialogs,4,Custom Dialogs,yes,Questions,https://docs.google.com/presentation/d/1P5UyAo9UZ2fIACMYF3RyXGgBJh5-g2DD_okI8ZFwzUQ,5huh6V0eoEI,"<ul><li>In this lesson, you will learn how to make custom dialogs, and learn how to correct subtle bugs caused by incorrect use of findViewById</li></ul>"
5,Dialogs,5,Lab: Pickers and Blackjack,,,https://docs.google.com/presentation/d/1P5UyAo9UZ2fIACMYF3RyXGgBJh5-g2DD_okI8ZFwzUQ,kGOkVMISUo4,"<ul><li>The lab specification is <a href='https://docs.google.com/document/d/1zMKKqXsrVdFG6TIRohpp4ls0QgJAgFTPJfg6fbhSQp8' target='_blank'>here</a>.</li><li>When done, be sure to submit your zipped Eclipse projects (DateTimePickers and Blackjack Dialogs), plus video demo, to the Moodle dropbox.</li><li>Then go complete the Moodle 'Menus and Dialogs' self-evaluation survey before calling it a day.</li></ul>"
6,Fragments,1,Fragments Overview,yes,Questions,https://docs.google.com/presentation/d/1WoikNuEMzF7WWH07u8Ef-zCXcKp-_XRbEc7Gd668M9s,qmyW8ZGFoUY,"<ul><li>This unit consists of a short overview of fragments and a detailed lab. This lesson is an extended introduction to the concepts you'll learn about in the lab. </li></ul>"
6,Fragments,2,Lab: Fragments,,,https://docs.google.com/presentation/d/1WoikNuEMzF7WWH07u8Ef-zCXcKp-_XRbEc7Gd668M9s,h75Ky5yj5Po,"<ul><li>The lab specification is <a href='https://docs.google.com/document/d/1Lcms8HwlY0vLFevg7ORFbOebOFECPfJd-xyU9eI1uoY' target='_blank'>here</a>.</li><li>When done, be sure to submit your zipped Eclipse project (Fragments), plus video demo, to the Moodle dropbox.</li><li>We'll wait until after the dialogs unit to complete the 'Fragments and Adapters' self-evaluation survey.</li></ul>"
7,Adapters,1,Adapters Overview,yes,Questions,https://docs.google.com/presentation/d/1ktv4pOcdlwBdj6PsVXwgxbdZUhFycmq18kiI58mvvhU,_pFEzbGE2Dc,"<ul><li>In this lesson, you'll get an overview of what adapters are and what types of adapters and adapter views are available.</li></ul>"
7,Adapters,2,List Views,yes,Questions,https://docs.google.com/presentation/d/1ktv4pOcdlwBdj6PsVXwgxbdZUhFycmq18kiI58mvvhU,N55GokhoB5s,"<ul><li>In this lesson, you'll learn how to create a ListView and populate it using an array and the simplest of ArrayAdapters.</li></ul>"
7,Adapters,3,Extending the BaseAdapter class,yes,Questions,https://docs.google.com/presentation/d/1ktv4pOcdlwBdj6PsVXwgxbdZUhFycmq18kiI58mvvhU,o5dMJCGaww4,"<ul><li>In this lesson, you'll learn how to override the methods in this abstract class. </li></ul>"
7,Adapters,4,Custom Views,,,https://docs.google.com/presentation/d/1ktv4pOcdlwBdj6PsVXwgxbdZUhFycmq18kiI58mvvhU,K_AGcNCdjO4,"<ul><li>In this lesson, you'll learn how to replace each item in a ListView with other single views like buttons and images. </li></ul>"
7,Adapters,5,Custom Compound Views,yes,Questions,https://docs.google.com/presentation/d/1ktv4pOcdlwBdj6PsVXwgxbdZUhFycmq18kiI58mvvhU,ZiU06u_vuG8,"<ul><li>In this lesson, you'll learn how to extend LinearLayout in code so you can serve up compound views as items in the ListView.</li><li>We display real data (month names) in the rows.</li><li>Finally, we give the layout a nice, notepage-looking format declaratively.</li></ul>"
7,Adapters,6,Extending ArrayAdapters,yes,Questions,https://docs.google.com/presentation/d/1ktv4pOcdlwBdj6PsVXwgxbdZUhFycmq18kiI58mvvhU,DuGhfVtmxc0,"<ul><li>In this lesson, you'll learn how to extend the ArrayAdapter class</li></ul>"
7,Adapters,7,Summary,,,https://docs.google.com/presentation/d/1ktv4pOcdlwBdj6PsVXwgxbdZUhFycmq18kiI58mvvhU,-5Q8l-RhCaQ,"<ul><li>There is no lab in this unit. </li><li>However, we still look at directions for further study on adapters.</li> <li>Also, please complete the Moodle 'Fragments and Adapters' self evaluation survey before calling it a day.</li></ul>"
